studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Above ground dry biomass - g|day 136|COMP:0000063,Above ground dry biomass - g|day 168|COMP:0000064,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain weight - g|CO_350:0005123,Grain yield - g/m2|CO_350:0000260,Growth stage - Zadoks|CO_350:0000689,Lodging severity - 0-9 Rating|CO_350:0005007,Pea above ground dry biomass - g|day 136|COMP:0000060,Pea above ground dry biomass - g|day 168|COMP:0000061,Pea flowering date - Julian day|COMP:0000053,Pea freeze damage severity - 0-5 Rating|COMP:0000051,Pea grain weight - g|COMP:0000009,Pea grain yield - g/m2|COMP:0000049,Pea plant height - cm|day 134|COMP:0000062,Pea plant height - cm|day 164|COMP:0000040,Pea winter survival - percent|COMP:0000050,Plant height - cm|day 134|COMP:0000054,Plant height - cm|day 164|COMP:0000023,Weed above ground dry biomass - g|day 136|COMP:0000065,Weed above ground dry biomass - g|day 168|COMP:0000066,Winter survival - percent|CO_350:0000170,notes,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Calypson,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Lightning,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_NY17024-2-45,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Saturn,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Scala,Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Violetta,Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703547,NF13-4126-4_3,,,plot,703741,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_146,5,5,146,11,6,test,,,,2,706,199.4012314,11,4,,,140,,491,138.6770604,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703547,NF13-4126-4_3,,,subplot,716384,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_146_subplot_1,5,5,146,11,6,test,,123.8,,,,,,,27.9,,,,,,27,59,,40,60,0.1,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703547,NF13-4126-4_3,,,subplot,716385,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_146_subplot_2,5,5,146,11,6,test,,,,,,,,,,,,,,,31,51,,40,72,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703547,NF13-4126-4_3,,,subplot,716386,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_146_subplot_3,5,5,146,11,6,test,,,,,,,,,,,,,,,26,48,,35,71,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703550,NF12AS-122-4_3,,,plot,703697,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_147,5,5,147,11,7,test,,,,4,767,215.098996,11,3,,,140,,24,6.730607437,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703550,NF12AS-122-4_3,,,subplot,716540,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_147_subplot_1,5,5,147,11,7,test,,,283.2,,,,,,,362.2,,,,,0,0,,41,79,,1,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703550,NF12AS-122-4_3,,,subplot,716541,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_147_subplot_2,5,5,147,11,7,test,,,,,,,,,,,,,,,0,0,,42,72,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703550,NF12AS-122-4_3,,,subplot,716542,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_147_subplot_3,5,5,147,11,7,test,,,,,,,,,,,,,,,0,0,,45,71,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703550,NF12AS-122-4_3,,,plot,703685,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_148,5,5,148,11,8,test,,,,4,617,172.4234295,11,5,,,140,,247,69.02526269,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703550,NF12AS-122-4_3,,,subplot,716951,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_148_subplot_1,5,5,148,11,8,test,,,239.3,,,,,,,396.3,,,,,35,76,,45,81,,0,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703550,NF12AS-122-4_3,,,subplot,716952,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_148_subplot_2,5,5,148,11,8,test,,,,,,,,,,,,,,,30,65,,42,74,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703550,NF12AS-122-4_3,,,subplot,716953,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_148_subplot_3,5,5,148,11,8,test,,,,,,,,,,,,,,,14,51,,34,76,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",96836,NC09-4503N,,,plot,703853,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_149,5,5,149,11,9,test,,,,4,764,225.4086269,11,3,,,140,,242,71.39906768,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",96836,NC09-4503N,,,subplot,717194,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_149_subplot_1,5,5,149,11,9,test,,65.3,,,,,,,0.5,,,,,,18,61,,31,70,0,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",96836,NC09-4503N,,,subplot,717195,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_149_subplot_2,5,5,149,11,9,test,,,,,,,,,,,,,,,19,51,,45,74,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",96836,NC09-4503N,,,subplot,717196,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_149_subplot_3,5,5,149,11,9,test,,,,,,,,,,,,,,,27,57,,43,68,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",85562,OKAY,"OK7222336,Okay,Oklahoma 7222336",,subplot,716264,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_14_subplot_1,2,2,14,1,14,test,,,,,,,,,,,,,,,0,0,,40,83,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",85562,OKAY,"OK7222336,Okay,Oklahoma 7222336",,subplot,716265,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_14_subplot_2,2,2,14,1,14,test,,,,,,,,,,,,,,,0,0,,41,82,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",85562,OKAY,"OK7222336,Okay,Oklahoma 7222336",,subplot,716266,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_14_subplot_3,2,2,14,1,14,test,,185.7,,,,,,,0,,,,,,0,0,,40,80,0.2,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703621,NC21-6429,,,plot,703816,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_15,2,2,15,2,14,test,,,,2,813,219.4687399,11,7,,,140,1,1428,385.4875283,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",96836,NC09-4503N,,,plot,703667,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_150,5,5,150,11,10,test,,,,4,548,162.283819,11,3,,,140,,3,0.888415068,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",96836,NC09-4503N,,,subplot,716498,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_150_subplot_1,5,5,150,11,10,test,,197.4,,,,,,,0,,,,,,0,0,,42,64,0.1,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",96836,NC09-4503N,,,subplot,716499,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_150_subplot_2,5,5,150,11,10,test,,,,,,,,,,,,,,,0,0,,37,60,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",96836,NC09-4503N,,,subplot,716500,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_150_subplot_3,5,5,150,11,10,test,,,,,,,,,,,,,,,0,0,,34,63,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703600,NF13-4124-4_8,,,plot,703788,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_151,5,5,151,11,11,test,,,,4,760,205.8616393,11,5,,,140,,522,141.3944417,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703600,NF13-4124-4_8,,,subplot,716474,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_151_subplot_1,5,5,151,11,11,test,,,,,,,,,,,,,,,27,67,,49,76,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703600,NF13-4124-4_8,,,subplot,716475,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_151_subplot_2,5,5,151,11,11,test,,,,,,,,,,,,,,,39,69,,42,77,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703600,NF13-4124-4_8,,,subplot,716476,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_151_subplot_3,5,5,151,11,11,test,,,250.8,,,,,,,373.8,,,,,30,58,,40,65,,5,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703600,NF13-4124-4_8,,,plot,703886,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_152,5,5,152,11,12,test,,,,4,617,179.3708937,11,4,,,140,,NA,NA,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703600,NF13-4124-4_8,,,subplot,717044,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_152_subplot_1,5,5,152,11,12,test,,,,,,,,,,,,,,,0,0,,40,66,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703600,NF13-4124-4_8,,,subplot,717045,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_152_subplot_2,5,5,152,11,12,test,,,,,,,,,,,,,,,0,0,,50,73,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703600,NF13-4124-4_8,,,subplot,717046,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_152_subplot_3,5,5,152,11,12,test,,,237.2,,,,,,,306.2,,,,,0,0,,39,69,,0,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,plot,704002,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_153,5,5,153,11,13,test,,,,4,796,210.5820106,11,7,,,140,,1093,289.1534392,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,subplot,716960,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_153_subplot_1,5,5,153,11,13,test,,,,,,,,,,,,,,,34,73,,42,79,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,subplot,716961,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_153_subplot_2,5,5,153,11,13,test,,,,,,,,,,,,,,,39,69,,48,78,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,subplot,716962,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_153_subplot_3,5,5,153,11,13,test,,97.6,,,,,,,32.5,,,,,,38,71,,47,76,0.1,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,plot,703967,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_154,5,5,154,11,14,test,,,,4,762,201.5873016,11,6,,,140,,NA,NA,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,subplot,716921,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_154_subplot_1,5,5,154,11,14,test,,,,,,,,,,,,,,,0,0,,42,82,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,subplot,716922,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_154_subplot_2,5,5,154,11,14,test,,,,,,,,,,,,,,,0,0,,45,78,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703576,NF12AS-122-4_4,,,subplot,716923,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_154_subplot_3,5,5,154,11,14,test,,108.2,,,,,,,0,,,,,,0,0,,41,76,0.5,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703610,NF13-4214-4_1,,,plot,703722,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_155,5,5,155,12,14,test,,,,4,837,221.4285714,11,2,,,140,,7,1.851851852,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703610,NF13-4214-4_1,,,subplot,716261,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_155_subplot_1,5,5,155,12,14,test,,,,,,,,,,,,,,,0,0,,38,66,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703610,NF13-4214-4_1,,,subplot,716262,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_155_subplot_2,5,5,155,12,14,test,,,,,,,,,,,,,,,0,0,,39,64,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703610,NF13-4214-4_1,,,subplot,716263,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_155_subplot_3,5,5,155,12,14,test,,,351.5,,,,,,,414.5,,,,,0,0,,39,63,,0,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703610,NF13-4214-4_1,,,plot,703899,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_156,5,5,156,12,13,test,,,,4,776,205.2910053,11,4,,,140,,612,161.9047619,,,100,,,,,100,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703610,NF13-4214-4_1,,,subplot,716450,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_156_subplot_1,5,5,156,12,13,test,,,,,,,,,,,,,,,21,70,,38,72,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703610,NF13-4214-4_1,,,subplot,716451,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_156_subplot_2,5,5,156,12,13,test,,,,,,,,,,,,,,,29,62,,41,66,,,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703610,NF13-4214-4_1,,,subplot,716452,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_156_subplot_3,5,5,156,12,13,test,,,206.9,,,,,,,328.9,,,,,33,62,,40,60,,0,,,,,,,,,1
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703585,TX19CAS0057,,,plot,703947,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_157,5,5,157,12,12,test,,,,4,752,198.9417989,11,3,,,140,,17,4.497354497,,,100,,,,,100,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703585,TX19CAS0057,,,subplot,716354,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_157_subplot_1,5,5,157,12,12,test,,,277,,,,,,,347,,,,,0,0,,45,70,,0.3,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703585,TX19CAS0057,,,subplot,716355,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_157_subplot_2,5,5,157,12,12,test,,,,,,,,,,,,,,,0,0,,43,69,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703585,TX19CAS0057,,,subplot,716356,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_157_subplot_3,5,5,157,12,12,test,,,,,,,,,,,,,,,0,0,,43,71,,,,,,,,,,,
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6565,Cornell_WinterOatPeaIntercrop_2024_Ithaca,winter oat pea intercrop,Augmented,1.26,na,0.3465,,,2023-October-04,2024-July-09,172,"Ithaca, NY - McGowan",703585,TX19CAS0057,,,plot,703906,Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_158,5,5,158,12,11,test,,,,4,850,224.8677249,11,4,,,140,,203,53.7037037,,,100,,,,,100,,,,,,,,1
